x;y;z;T
0.5554024673218798;4.969057063396713;0.0;108.087964
0.5554024673218798;-4.969057063396713;0.0;108.087964
0.6779360967937693;4.953827070928498;0.0;108.087964
0.6779360967937693;-4.953827070928498;0.0;108.087964
0.8035579236633863;4.935007058081862;0.0;108.087964
0.8035579236633863;-4.935007058081862;0.0;108.087964
0.9319507232597495;4.912379041708369;0.0;108.087964
0.9319507232597495;-4.912379041708369;0.0;108.087964
1.0627958887245335;4.885740977468027;0.0;108.087964
1.0627958887245335;-4.885740977468027;0.0;108.087964
1.1957739348193854;4.854907279939192;0.0;108.087964
1.1957739348193854;-4.854907279939192;0.0;108.087964
1.3305650010785204;4.819709200554004;0.0;108.087964
1.3305650010785204;-4.819709200554004;0.0;108.087964
1.466849353624644;4.779995080935854;0.0;108.087964
1.466849353624644;-4.779995080935854;0.0;108.087964
1.6043078849692698;4.735630497644999;0.0;108.087964
1.6043078849692698;-4.735630497644999;0.0;108.087964
1.7426226111223295;4.6864983127282995;0.0;108.087964
1.7426226111223295;-4.6864983127282995;0.0;108.087964
1.881477165340712;4.632498642881774;0.0;108.087964
1.881477165340712;-4.632498642881774;0.0;108.087964
2.0205572878508633;4.573548758514854;0.0;108.087964
2.0205572878508633;-4.573548758514854;0.0;108.087964
2.159551310886986;4.509582922582342;0.0;108.087964
2.159551310886986;-4.509582922582342;0.0;108.087964
2.298150638393551;4.440552177742236;0.0;108.087964
2.298150638393551;-4.440552177742236;0.0;108.087964
2.436050219748858;4.366424089213225;0.0;108.087964
2.436050219748858;-4.366424089213225;0.0;108.087964
2.5729490168751576;4.2871824496469895;0.0;108.087964
2.5729490168751576;-4.2871824496469895;0.0;108.087964
2.7085504641104974;4.20282695139436;0.0;108.087964
2.7085504641104974;-4.20282695139436;0.0;108.087964
2.84256292022779;4.113372830724934;0.0;108.087964
2.84256292022779;-4.113372830724934;0.0;108.087964
2.974700111997759;4.018850487848549;0.0;108.087964
2.974700111997759;-4.018850487848549;0.0;108.087964
3.104681568704329;3.9193050859747607;0.0;108.087964
3.104681568704329;-3.9193050859747607;0.0;108.087964
3.232233047033631;3.8147961321234045;0.0;108.087964
3.232233047033631;-3.8147961321234045;0.0;108.087964
3.3570869457711474;3.705397041955551;0.0;108.087964
3.3570869457711474;-3.705397041955551;0.0;108.087964
3.4789827097556003;3.591194690520354;0.0;108.087964
3.4789827097556003;-3.591194690520354;0.0;108.087964
3.5976672225528823;3.4722889505006105;0.0;108.087964
3.5976672225528823;-3.4722889505006105;0.0;108.087964
3.7128951873287495;3.348792219280111;0.0;108.087964
3.7128951873287495;-3.348792219280111;0.0;108.087964
3.8244294954150533;3.220828935941703;0.0;108.087964
3.8244294954150533;-3.220828935941703;0.0;108.087964
3.9320415820809522;3.0885350891298486;0.0;108.087964
3.9320415820809522;-3.0885350891298486;0.0;108.087964
4.0355117690378055;2.9520577165694717;0.0;108.087964
4.0355117690378055;-2.9520577165694717;0.0;108.087964
4.134629593224368;2.8115543969187757;0.0;108.087964
4.134629593224368;-2.8115543969187757;0.0;108.087964
4.229194121437255;2.6671927345433004;0.0;108.087964
4.229194121437255;-2.6671927345433004;0.0;108.087964
4.31901425039068;2.519149837727449;0.0;108.087964
4.31901425039068;-2.519149837727449;0.0;108.087964
4.403908991808898;2.3676117907851233;0.0;108.087964
4.403908991808898;-2.3676117907851233;0.0;108.087964
4.483707742174785;2.2127731204897385;0.0;108.087964
4.483707742174785;-2.2127731204897385;0.0;108.087964
4.558250536778386;2.0548362572135894;0.0;108.087964
4.558250536778386;-2.0548362572135894;0.0;108.087964
4.627388287730179;1.8940109911448668;0.0;108.087964
4.627388287730179;-1.8940109911448668;0.0;108.087964
4.690983005625053;1.7305139239361642;0.0;108.087964
4.690983005625053;-1.7305139239361642;0.0;108.087964
4.748908004564694;1.5645679161293637;0.0;108.087964
4.748908004564694;-1.5645679161293637;0.0;108.087964
4.801048090268116;1.3964015306969824;0.0;108.087964
4.801048090268116;-1.3964015306969824;0.0;108.087964
4.847299731022421;1.2262484730387908;0.0;108.087964
4.847299731022421;-1.2262484730387908;0.0;108.087964
4.887571211248565;1.054347027773227;0.0;108.087964
4.887571211248565;-1.054347027773227;0.0;108.087964
4.921782767479884;0.8809394926656712;0.0;108.087964
4.921782767479884;-0.8809394926656712;0.0;108.087964
4.949866706574278;0.7062716100393025;0.0;108.087964
4.949866706574278;-0.7062716100393025;0.0;108.087964
4.971767506004445;0.5305919960179747;0.0;108.087964
4.971767506004445;-0.5305919960179747;0.0;108.087964
4.987441896094138;0.35415156795489466;0.0;108.087964
4.987441896094138;-0.35415156795489466;0.0;108.087964
4.996858924092187;0.17720297040476124;0.0;108.087964
4.996858924092187;-0.17720297040476124;0.0;108.087964
5.0;0.0;0.0;108.087964
5.0;-0.0;0.0;108.087964
-4.9;0.0;0.0;107.681701
-4.9;-0.0;0.0;107.681701
-4.8967948422428345;0.17720122173388073;0.0;107.681701
-4.8967948422428345;-0.17720122173388073;0.0;107.681701
-4.887185956003858;0.3541375882883128;0.0;107.681701
-4.887185956003858;-0.3541375882883128;0.0;107.681701
-4.871193092227696;0.5305448691988122;0.0;107.681701
-4.871193092227696;-0.5305448691988122;0.0;107.681701
-4.848849135326198;0.7061600830168673;0.0;107.681701
-4.848849135326198;-0.7061600830168673;0.0;107.681701
-4.820200052483311;0.8807221207849222;0.0;107.681701
-4.820200052483311;-0.8807221207849222;0.0;107.681701
-4.785304822779177;1.0539723682745925;0.0;107.681701
-4.785304822779177;-1.0539723682745925;0.0;107.681701
-4.74423534623058;1.2256553265810146;0.0;107.681701
-4.74423534623058;-1.2256553265810146;0.0;107.681701
-4.697076332872395;1.3955192306700839;0.0;107.681701
-4.697076332872395;-1.3955192306700839;0.0;107.681701
-4.643925172032071;1.5633166654798092;0.0;107.681701
-4.643925172032071;-1.5633166654798092;0.0;107.681701
-4.5848917819763795;1.7288051791816983;0.0;107.681701
-4.5848917819763795;-1.7288051791816983;0.0;107.681701
-4.520098440136562;1.8917478932127896;0.0;107.681701
-4.520098440136562;-1.8917478932127896;0.0;107.681701
-4.449679594144751;2.051914108692616;0.0;107.681701
-4.449679594144751;-2.051914108692616;0.0;107.681701
-4.373781653940888;2.209079908842166;0.0;107.681701
-4.373781653940888;-2.209079908842166;0.0;107.681701
-4.292562765235418;2.3630287570223225;0.0;107.681701
-4.292562765235418;-2.3630287570223225;0.0;107.681701
-4.206192564638748;2.5135520900068324;0.0;107.681701
-4.206192564638748;-2.5135520900068324;0.0;107.681701
-4.114851916793699;2.660449906098445;0.0;107.681701
-4.114851916793699;-2.660449906098445;0.0;107.681701
-4.018732633872108;2.8035313476848014;0.0;107.681701
-4.018732633872108;-2.8035313476848014;0.0;107.681701
-3.918037177821013;2.9426152778119596;0.0;107.681701
-3.918037177821013;-2.9426152778119596;0.0;107.681701
-3.8129783457678776;3.077530850325511;0.0;107.681701
-3.8129783457678776;-3.077530850325511;0.0;107.681701
-3.7037789390175684;3.2081180730904997;0.0;107.681701
-3.7037789390175684;-3.2081180730904997;0.0;107.681701
-3.5906714160966597;3.334228363748712;0.0;107.681701
-3.5906714160966597;-3.334228363748712;0.0;107.681701
-3.4738975303228656;3.455725097402382;0.0;107.681701
-3.4738975303228656;-3.455725097402382;0.0;107.681701
-3.3537079523989712;3.572484145523379;0.0;107.681701
-3.3537079523989712;-3.572484145523379;0.0;107.681701
-3.2303618785516326;3.684394405272103;0.0;107.681701
-3.2303618785516326;-3.684394405272103;0.0;107.681701
-3.1041266247556814;3.7913583182657513;0.0;107.681701
-3.1041266247556814;-3.7913583182657513;0.0;107.681701
-2.9752772076041802;3.893292377655585;0.0;107.681701
-2.9752772076041802;-3.893292377655585;0.0;107.681701
-2.844095912403337;3.9901276221507795;0.0;107.681701
-2.844095912403337;-3.9901276221507795;0.0;107.681701
-2.7108718490895165;4.0818101153549495;0.0;107.681701
-2.7108718490895165;-4.0818101153549495;0.0;107.681701
-2.5759004965829257;4.16830140845211;0.0;107.681701
-2.5759004965829257;-4.16830140845211;0.0;107.681701
-2.4394832362091328;4.249578983882359;0.0;107.681701
-2.4394832362091328;-4.249578983882359;0.0;107.681701
-2.3019268748352943;4.3256366771737795;0.0;107.681701
-2.3019268748352943;-4.3256366771737795;0.0;107.681701
-2.1635431583828924;4.396485073534833;0.0;107.681701
-2.1635431583828924;-4.396485073534833;0.0;107.681701
-2.024648276392815;4.462151875149434;0.0;107.681701
-2.024648276392815;-4.462151875149434;0.0;107.681701
-1.8855623583317995;4.522682234343049;0.0;107.681701
-1.8855623583317995;-4.522682234343049;0.0;107.681701
-1.7466089623415333;4.578139046891022;0.0;107.681701
-1.7466089623415333;-4.578139046891022;0.0;107.681701
-1.6081145571430753;4.628603198709578;0.0;107.681701
-1.6081145571430753;-4.628603198709578;0.0;107.681701
-1.4704079978197195;4.674173757997001;0.0;107.681701
-1.4704079978197195;-4.674173757997001;0.0;107.681701
-1.3338199962109103;4.714968103572699;0.0;107.681701
-1.3338199962109103;-4.714968103572699;0.0;107.681701
-1.1986825866583923;4.751121978695343;0.0;107.681701
-1.1986825866583923;-4.751121978695343;0.0;107.681701
-1.065328587853358;4.782789458036217;0.0;107.681701
-1.065328587853358;-4.782789458036217;0.0;107.681701
-0.9340910615399789;4.810142813758352;0.0;107.681701
-0.9340910615399789;-4.810142813758352;0.0;107.681701
-0.8053027688363406;4.833372264837929;0.0;107.681701
-0.8053027688363406;-4.833372264837929;0.0;107.681701
-0.6792956249384199;4.852685591910888;0.0;107.681701
-0.6792956249384199;-4.852685591910888;0.0;107.681701
-0.5564001529764191;4.868307598105098;0.0;107.681701
-0.5564001529764191;-4.868307598105098;0.0;107.681701
-0.4369449377953929;4.880479394622519;0.0;107.681701
-0.4369449377953929;-4.880479394622519;0.0;107.681701
-0.32125608043368814;4.88945748839116;0.0;107.681701
-0.32125608043368814;-4.88945748839116;0.0;107.681701
-0.20965665407341927;4.895512648068918;0.0;107.681701
-0.20965665407341927;-4.895512648068918;0.0;107.681701
-0.10246616223669758;4.898928524238386;0.0;107.681701
-0.10246616223669758;-4.898928524238386;0.0;107.681701
0.0;4.9;0.0;107.681701
0.0;-4.9;0.0;107.681701
0.10246616223669758;4.898928524238386;0.0;107.681701
0.10246616223669758;-4.898928524238386;0.0;107.681701
0.20965665407341927;4.895512648068918;0.0;107.681701
0.20965665407341927;-4.895512648068918;0.0;107.681701
0.32125608043368814;4.88945748839116;0.0;107.681701
0.32125608043368814;-4.88945748839116;0.0;107.681701
0.4369449377953929;4.880479394622519;0.0;107.681701
0.4369449377953929;-4.880479394622519;0.0;107.681701
0.5564001529764191;4.868307598105098;0.0;107.681701
0.5564001529764191;-4.868307598105098;0.0;107.681701
0.6792956249384199;4.852685591910888;0.0;107.681701
0.6792956249384199;-4.852685591910888;0.0;107.681701
0.8053027688363406;4.833372264837929;0.0;107.681701
0.8053027688363406;-4.833372264837929;0.0;107.681701
0.9340910615399789;4.810142813758352;0.0;107.681701
0.9340910615399789;-4.810142813758352;0.0;107.681701
1.065328587853358;4.782789458036217;0.0;107.681701
1.065328587853358;-4.782789458036217;0.0;107.681701
1.1986825866583928;4.751121978695343;0.0;107.681701
1.1986825866583928;-4.751121978695343;0.0;107.681701
1.3338199962109103;4.714968103572699;0.0;107.681701
1.3338199962109103;-4.714968103572699;0.0;107.681701
1.47040799781972;4.674173757997001;0.0;107.681701
1.47040799781972;-4.674173757997001;0.0;107.681701
1.6081145571430753;4.628603198709578;0.0;107.681701
1.6081145571430753;-4.628603198709578;0.0;107.681701
1.7466089623415328;4.578139046891022;0.0;107.681701
1.7466089623415328;-4.578139046891022;0.0;107.681701
1.8855623583318;4.522682234343048;0.0;107.681701
1.8855623583318;-4.522682234343048;0.0;107.681701
2.0246482763928153;4.462151875149434;0.0;107.681701
2.0246482763928153;-4.462151875149434;0.0;107.681701
2.1635431583828924;4.396485073534833;0.0;107.681701
2.1635431583828924;-4.396485073534833;0.0;107.681701
2.301926874835294;4.32563667717378;0.0;107.681701
2.301926874835294;-4.32563667717378;0.0;107.681701
2.439483236209133;4.249578983882358;0.0;107.681701
2.439483236209133;-4.249578983882358;0.0;107.681701
2.5759004965829257;4.16830140845211;0.0;107.681701
2.5759004965829257;-4.16830140845211;0.0;107.681701
2.710871849089516;4.08181011535495;0.0;107.681701
2.710871849089516;-4.08181011535495;0.0;107.681701
2.844095912403337;3.9901276221507795;0.0;107.681701
2.844095912403337;-3.9901276221507795;0.0;107.681701
2.9752772076041802;3.893292377655585;0.0;107.681701
2.9752772076041802;-3.893292377655585;0.0;107.681701
3.104126624755681;3.7913583182657518;0.0;107.681701
3.104126624755681;-3.7913583182657518;0.0;107.681701
3.2303618785516317;3.6843944052721036;0.0;107.681701
3.2303618785516317;-3.6843944052721036;0.0;107.681701
3.353707952398972;3.5724841455233776;0.0;107.681701
3.353707952398972;-3.5724841455233776;0.0;107.681701
3.4738975303228656;3.455725097402382;0.0;107.681701
3.4738975303228656;-3.455725097402382;0.0;107.681701
3.5906714160966597;3.334228363748712;0.0;107.681701
3.5906714160966597;-3.334228363748712;0.0;107.681701
3.7037789390175693;3.208118073090499;0.0;107.681701
3.7037789390175693;-3.208118073090499;0.0;107.681701
3.8129783457678776;3.077530850325511;0.0;107.681701
3.8129783457678776;-3.077530850325511;0.0;107.681701
3.918037177821013;2.9426152778119596;0.0;107.681701
3.918037177821013;-2.9426152778119596;0.0;107.681701
4.018732633872107;2.8035313476848023;0.0;107.681701
4.018732633872107;-2.8035313476848023;0.0;107.681701
4.1148519167937;2.660449906098443;0.0;107.681701
4.1148519167937;-2.660449906098443;0.0;107.681701
4.206192564638748;2.5135520900068324;0.0;107.681701
4.206192564638748;-2.5135520900068324;0.0;107.681701
4.292562765235418;2.3630287570223225;0.0;107.681701
4.292562765235418;-2.3630287570223225;0.0;107.681701
4.373781653940888;2.209079908842166;0.0;107.681701
4.373781653940888;-2.209079908842166;0.0;107.681701
4.449679594144751;2.051914108692616;0.0;107.681701
4.449679594144751;-2.051914108692616;0.0;107.681701
4.520098440136561;1.8917478932127914;0.0;107.681701
4.520098440136561;-1.8917478932127914;0.0;107.681701
4.5848917819763795;1.7288051791816983;0.0;107.681701
4.5848917819763795;-1.7288051791816983;0.0;107.681701
4.643925172032072;1.5633166654798056;0.0;107.681701
4.643925172032072;-1.5633166654798056;0.0;107.681701
4.697076332872394;1.3955192306700863;0.0;107.681701
4.697076332872394;-1.3955192306700863;0.0;107.681701
4.74423534623058;1.2256553265810146;0.0;107.681701
4.74423534623058;-1.2256553265810146;0.0;107.681701
4.785304822779176;1.053972368274596;0.0;107.681701
4.785304822779176;-1.053972368274596;0.0;107.681701
4.82020005248331;0.8807221207849282;0.0;107.681701
4.82020005248331;-0.8807221207849282;0.0;107.681701
4.848849135326198;0.7061600830168673;0.0;107.681701
4.848849135326198;-0.7061600830168673;0.0;107.681701
4.871193092227696;0.5305448691988122;0.0;107.681701
4.871193092227696;-0.5305448691988122;0.0;107.681701
4.887185956003858;0.3541375882883128;0.0;107.681701
4.887185956003858;-0.3541375882883128;0.0;107.681701
4.896794842242835;0.17720122173385064;0.0;107.681701
4.896794842242835;-0.17720122173385064;0.0;107.681701
4.9;0.0;0.0;107.681701
4.9;-0.0;0.0;107.681701
-4.800000000000001;0.0;0.0;107.269113
-4.800000000000001;-0.0;0.0;107.269113
-4.796728091717823;0.17719936265430672;0.0;107.269113
-4.796728091717823;-0.17719936265430672;0.0;107.269113
-4.786919374153972;0.3541227263948904;0.0;107.269113
-4.786919374153972;-0.3541227263948904;0.0;107.269113
-4.770594857901132;0.5304947707256708;0.0;107.269113
-4.770594857901132;-0.5304947707256708;0.0;107.269113
-4.74778952311198;0.7060415315178851;0.0;107.269113
-4.74778952311198;-0.7060415315178851;0.0;107.269113
-4.718552263302707;0.8804910780245938;0.0;107.269113
-4.718552263302707;-0.8804910780245938;0.0;107.269113
-4.682945806790324;1.0535741884959646;0.0;107.269113
-4.682945806790324;-1.0535741884959646;0.0;107.269113
-4.64104661587594;1.225025023934814;0.0;107.269113
-4.64104661587594;-1.225025023934814;0.0;107.269113
-4.592944763917984;1.3945817995364707;0.0;107.269113
-4.592944763917984;-1.3945817995364707;0.0;107.269113
-4.538743790470985;1.5619874533622486;0.0;107.269113
-4.538743790470985;-1.5619874533622486;0.0;107.269113
-4.478560534696839;1.7269903118014216;0.0;107.269113
-4.478560534696839;-1.7269903118014216;0.0;107.269113
-4.412524947286644;1.8893447513815484;0.0;107.269113
-4.412524947286644;-1.8893447513815484;0.0;107.269113
-4.340779881161893;2.0488118564914997;0.0;107.269113
-4.340779881161893;-2.0488118564914997;0.0;107.269113
-4.263480861254288;2.205160072583939;0.0;107.269113
-4.263480861254288;-2.205160072583939;0.0;107.269113
-4.180795833693399;2.358165854424138;0.0;107.269113
-4.180795833693399;-2.358165854424138;0.0;107.269113
-4.092904894761004;2.507614308948133;0.0;107.269113
-4.092904894761004;-2.507614308948133;0.0;107.269113
-4.0;2.653299832284321;0.0;107.269113
-4.0;-2.653299832284321;0.0;107.269113
-3.902284653894375;2.7950267404768177;0.0;107.269113
-3.902284653894375;-2.7950267404768177;0.0;107.269113
-3.799973580564717;2.9326098934243148;0.0;107.269113
-3.799973580564717;-2.9326098934243148;0.0;107.269113
-3.6932923759511764;3.0658753115123454;0.0;107.269113
-3.6932923759511764;-3.0658753115123454;0.0;107.269113
-3.5824771419825594;3.1946607843670165;0.0;107.269113
-3.5824771419825594;-3.1946607843670165;0.0;107.269113
-3.467774103256345;3.318816471090961;0.0;107.269113
-3.467774103256345;-3.318816471090961;0.0;107.269113
-3.349439206779849;3.438205491253538;0.0;107.269113
-3.349439206779849;-3.438205491253538;0.0;107.269113
-3.227737705347397;3.5527045057925557;0.0;107.269113
-3.227737705347397;-3.5527045057925557;0.0;107.269113
-3.1029437251522864;3.662204286838469;0.0;107.269113
-3.1029437251522864;-3.662204286838469;0.0;107.269113
-2.975339818255412;3.7666102752878294;0.0;107.269113
-2.975339818255412;-3.7666102752878294;0.0;107.269113
-2.8452165005546597;3.8658431247234417;0.0;107.269113
-2.8452165005546597;-3.8658431247234417;0.0;107.269113
-2.712871775920611;3.9598392299957528;0.0;107.269113
-2.712871775920611;-3.9598392299957528;0.0;107.269113
-2.5786106471845422;4.048551238434129;0.0;107.269113
-2.5786106471845422;-4.048551238434129;0.0;107.269113
-2.442744614684316;4.1319485412370245;0.0;107.269113
-2.442744614684316;-4.1319485412370245;0.0;107.269113
-2.305591163092365;4.2100177420849905;0.0;107.269113
-2.305591163092365;-4.2100177420849905;0.0;107.269113
-2.167473237267606;4.282763099417091;0.0;107.269113
-2.167473237267606;-4.282763099417091;0.0;107.269113
-2.028718707889797;4.350206938095929;0.0;107.269113
-2.028718707889797;-4.350206938095929;0.0;107.269113
-1.889659827650429;4.412390025345012;0.0;107.269113
-1.889659827650429;-4.412390025345012;0.0;107.269113
-1.7506326787888602;4.46937190486052;0.0;107.269113
-1.7506326787888602;-4.46937190486052;0.0;107.269113
-1.6119766127758859;4.5212311818644695;0.0;107.269113
-1.6119766127758859;-4.5212311818644695;0.0;107.269113
-1.4740336829593685;4.568065750566781;0.0;107.269113
-1.4740336829593685;-4.568065750566781;0.0;107.269113
-1.3371480709978956;4.609992954032209;0.0;107.269113
-1.3371480709978956;-4.609992954032209;0.0;107.269113
-1.201665507918599;4.6471496648030115;0.0;107.269113
-1.201665507918599;-4.6471496648030115;0.0;107.269113
-1.067932690644386;4.679692272815922;0.0;107.269113
-1.067932690644386;-4.679692272815922;0.0;107.269113
-0.9362966948437279;4.707796565191058;0.0;107.269113
-0.9362966948437279;-4.707796565191058;0.0;107.269113
-0.8071043849629325;4.73165748039454;0.0;107.269113
-0.8071043849629325;-4.73165748039454;0.0;107.269113
-0.6807018223064327;4.751488717139998;0.0;107.269113
-0.6807018223064327;-4.751488717139998;0.0;107.269113
-0.557433672035021;4.7675221762758015;0.0;107.269113
-0.557433672035021;-4.7675221762758015;0.0;107.269113
-0.4376426099552351;4.780007211914181;0.0;107.269113
-0.4376426099552351;-4.780007211914181;0.0;107.269113
-0.32166872997511486;4.789209666339135;0.0;107.269113
-0.32166872997511486;-4.789209666339135;0.0;107.269113
-0.20984895310242457;4.7954106619643975;0.0;107.269113
-0.20984895310242457;-4.7954106619643975;0.0;107.269113
-0.10251643886108219;4.798905123021631;0.0;107.269113
-0.10251643886108219;-4.798905123021631;0.0;107.269113
0.0;4.800000000000001;0.0;107.269113
0.0;-4.800000000000001;0.0;107.269113
0.10251643886108219;4.798905123021631;0.0;107.269113
0.10251643886108219;-4.798905123021631;0.0;107.269113
0.20984895310242457;4.7954106619643975;0.0;107.269113
0.20984895310242457;-4.7954106619643975;0.0;107.269113
0.32166872997511486;4.789209666339135;0.0;107.269113
0.32166872997511486;-4.789209666339135;0.0;107.269113
0.4376426099552351;4.780007211914181;0.0;107.269113
0.4376426099552351;-4.780007211914181;0.0;107.269113
0.557433672035021;4.7675221762758015;0.0;107.269113
0.557433672035021;-4.7675221762758015;0.0;107.269113
0.6807018223064327;4.751488717139998;0.0;107.269113
0.6807018223064327;-4.751488717139998;0.0;107.269113
0.8071043849629325;4.73165748039454;0.0;107.269113
0.8071043849629325;-4.73165748039454;0.0;107.269113
0.9362966948437279;4.707796565191058;0.0;107.269113
0.9362966948437279;-4.707796565191058;0.0;107.269113
1.067932690644386;4.679692272815922;0.0;107.269113
1.067932690644386;-4.679692272815922;0.0;107.269113
1.201665507918599;4.6471496648030115;0.0;107.269113
1.201665507918599;-4.6471496648030115;0.0;107.269113
1.3371480709978956;4.609992954032209;0.0;107.269113
1.3371480709978956;-4.609992954032209;0.0;107.269113
1.4740336829593685;4.568065750566781;0.0;107.269113
1.4740336829593685;-4.568065750566781;0.0;107.269113
1.6119766127758854;4.5212311818644695;0.0;107.269113
